Week,Business,Message,Email_Type,Delivered,Opened,Clicked,Unsubscribed
17,Grocery,INFQ_500POINTS_15_17_5_645,Trade,64156,28696,2537,16
17,Grocery,INFQ_6OFF_15_17_5_645,Trade,149098,74047,11321,5
17,Grocery,MEMGMEM_15_17_2_619,Trade,461,238,1,0
17,Grocery,MEMGMEM_15_17_4_619,Trade,500,260,5,0
17,Grocery,PET_EMAIL_15_17_5_680,Trade,13973,4594,334,184
17,Grocery,RNS_15_17_1_603,Trade,282614,40371,2991,66
17,Grocery,RNS_R_15_17_2_603,Trade,27602,7379,530,144
17,Grocery,SLP_EC_15_17_01_APOLOGY,Trade,24498,14851,405,0
17,Grocery,SO_15_17_01_WEC_633,Trade,589,232,33,0
17,Grocery,SO_15_17_02_WEC_633,Trade,4168,1819,163,0
17,Grocery,SO_15_17_05_WEC_633,Trade,3119,1221,88,44
17,Grocery,WINE_15_17_4_649,Trade,13040,3804,505,10
17,Grocery,C_GRY_CRM_EN2A_15_17_02,Trade,7296,2037,332,1
17,Grocery,C_GRY_CRM_EN2A_15_17_05,Trade,4644,1342,180,3
17,Grocery,C_GRY_CRM_EN2B_15_17_02,Trade,7256,2100,172,2
17,Grocery,C_GRY_CRM_EN2B_15_17_05,Trade,4022,1218,108,222
17,Grocery,C_GRY_CRM_EN3_15_17_02,Trade,5583,1776,225,77
17,Grocery,C_GRY_CRM_EN3_15_17_05,Trade,5158,1511,190,148
17,Grocery,C_GRY_CRM_RNSA_15_17_02,Trade,6260,1447,119,721
17,Grocery,C_GRY_CRM_RNSA_15_17_05,Trade,8809,1801,150,43
17,Grocery,C_GRY_CRM_RNSB_15_17_02,Trade,6406,1483,114,18
17,Grocery,C_GRY_CRM_RNSB_15_17_05,Trade,7845,1779,175,21
17,Grocery,C_GRY_DS_ANNIV_15_17_06,Inform,5888,4063,2268,51
17,Grocery,C_GRY_DS_BENEFITS_15_17_5,Inform,815,474,65,0
17,Grocery,TC_UNC_GRY_SLP_EC_15_17_05,Trade,23643,9395,790,84
17,Grocery,TC_UNC_GRY_SLP_WEC_15_17_05,Trade,21702,4160,200,0
17,Grocery,PERS_ACT_LAP_IN_15_17_04_223,Trade,56012,26529,4211,46635
17,Grocery,TRD_LAST_CHANCE_15_17_01_083,Trade,171233,57708,17320,10092
17,Grocery,WOW_RED_15_17_05_147,Trade,76872,27069,6128,6626
17,Grocery,WOW_WHITE_15_17_05_147,Trade,75542,27464,6795,26144
17,Clothing,CLO_15_17_07_WKND,Trade,813669,324254,85560,0
17,Clothing,CLO_15_17_05_CRM_MOPUP,Trade,98502,11529,3685,0
17,Clothing,CLO_15_17_05_ABASKET,Trade,2749,1845,509,0
17,Clothing,CLO_15_17_04_TREND_CLICK,Trade,311368,127613,37666,0
17,Clothing,CLO_15_17_04_TREND_SHOP,Trade,294737,54518,10057,0
17,Clothing,CLO_15_17_04_WELCOME,Inform,5844,3487,490,0
17,Clothing,CLO_15_17_03_ABASKET,Trade,4150,3153,870,0
17,Clothing,CLO_15_17_02_ABASKET,Trade,2485,1481,344,0
17,Clothing,CLO_15_17_02_MEN,Trade,55002,26228,6279,0
17,Clothing,CLO_15_17_02_KIDS,Trade,237942,82293,17307,0
17,Clothing,CLO_15_17_02_GENERIC,Trade,244958,90074,15762,0
17,Clothing,CLO_15_17_02_WOMEN,Trade,274731,125814,35318,0
17,Clothing,CLO_15_17_01_ABASKET,Trade,6767,4111,922,0
18,Clothing,ACQ_INSTORE_15_18_06_382,Trade,248667,46638,9792,359
18,Clothing,ACQ_OPN_CLK_15_18_06_385,Trade,251840,102401,35429,39
18,Homeware,ABASKET_15_18_4_902,Trade,5106,2252,433,2
18,Homeware,ABASKET_15_18_5_902,Trade,2791,1277,227,73
18,Homeware,BNB_BED_MAT_15_18_5_395,Trade,109,49,10,0
18,Homeware,BNB_LAP_15_18_4_379,Trade,319,151,49,0
18,Homeware,BNB_LAP_15_18_5_379,Trade,122,41,22,0
18,Homeware,BNB_SOFA_15_18_5_394,Trade,91,39,15,0
18,Homeware,BNB_TAB_15_18_4_378,Trade,614,261,57,0
18,Homeware,BNB_TAB_15_18_5_378,Trade,207,75,18,0
18,Homeware,FAMILY_15_18_5_016,Trade,76527,20909,5776,17302
18,Homeware,NWL_DIRACT_15_18_4_011,Inform,752365,169399,27551,24559
18,Homeware,NWL_FOLLOW_UP_15_18_1_146,Inform,564487,171987,26535,1097
18,Homeware,NWL_G123_15_18_5_275,Inform,1482774,678358,48929,473
18,Homeware,OUTDOOR_LIVING_15_18_5_019,Trade,104977,31740,4308,804
18,Homeware,SUMMER_SPORTS_15_18_2_225,Trade,53040,12609,1668,21552
18,Homeware,SUMMER_SPORTS_T_15_18_2_225,Trade,50750,10971,997,402
18,Grocery,12OFF_LAP_15_18_3_620,Trade,12896,5473,1058,42306
18,Grocery,12OFF_LAP_RP_15_18_3_620,Trade,486725,148664,25148,396
18,Grocery,AMND_NEXT_D_15_18_05_633,Trade,6574,2620,254,1666
18,Grocery,AMND_NEXT_D_15_18_06_633,Trade,2620,1065,97,0
18,Grocery,BABY_15_18_4_672,Trade,6642,1903,119,6
18,Grocery,BS_15_18_01_901,Trade,1854,623,42,2
18,Grocery,BS_15_18_02_901,Trade,4665,1541,81,1
18,Grocery,BS_15_18_04_901,Trade,1851,688,65,0
18,Grocery,BS_15_18_05_901,Trade,3126,1086,73,0
18,Grocery,DS_CC_BOOST_15_18_5_619,Inform,2118,1037,182,0
18,Grocery,INFQ_500POINTS_15_18_1_645,Trade,16935,5161,225,47
18,Grocery,INFQ_500POINTS_R_15_18_2_645,Trade,9321,4504,613,55
18,Grocery,INFQ_500POINTS_R_15_18_4_645,Trade,7235,602,46,21
18,Grocery,INFQ_6OFF_R_15_18_1_645,Trade,39472,12762,796,5
18,Grocery,INFQ_6OFF_R_15_18_2_645,Trade,21946,11811,2683,4
18,Grocery,INFQ_6OFF_R_15_18_4_645,Trade,16753,1554,172,2
18,Grocery,MEMGMEM_15_18_1_619,Trade,41383,20612,317,3
18,Grocery,SO_15_18_01_WEC_633,Trade,341,136,12,0
18,Grocery,SO_15_18_02_WEC_633,Trade,3078,1256,128,0
18,Grocery,SO_15_18_04_WEC_633,Trade,2382,984,87,0
18,Grocery,C_GRY_CRM_EN2A_15_18_02,Trade,7440,1804,262,55
18,Grocery,C_GRY_CRM_EN2A_15_18_05,Trade,4216,1144,179,60
18,Grocery,C_GRY_CRM_EN2B_15_18_02,Trade,6555,1826,190,95
18,Grocery,C_GRY_CRM_EN2B_15_18_05,Trade,4039,1248,119,35
18,Grocery,C_GRY_CRM_EN3_15_18_02,Trade,4828,1424,141,5
18,Grocery,C_GRY_CRM_EN3_15_18_05,Trade,4599,1352,228,84
18,Grocery,C_GRY_CRM_RNSA_15_18_02,Trade,6110,1484,99,8
18,Grocery,C_GRY_CRM_RNSA_15_18_05,Trade,9149,2050,208,47
18,Grocery,C_GRY_CRM_RNSB_15_18_02,Trade,5965,1427,143,106
18,Grocery,C_GRY_CRM_RNSB_15_18_05,Trade,7726,1766,176,7
18,Grocery,C_GRY_DS_BENEFITS_15_18_5,Inform,901,470,67,11
18,Grocery,TC_UNC_GRY_SLP_EC_15_18_05,Trade,20082,7818,554,38445
18,Grocery,TC_UNC_GRY_SLP_WEC_15_18_05,Trade,23680,4772,173,2593
18,Grocery,JULY_MAG_15_18_01_082,Inform,8121,3954,10003,275
18,Grocery,TRD_NEW_DEALS_15_18_01_083,Trade,129720,48234,15775,206
18,Grocery,WOW_RED_15_18_05_147,Trade,76148,27620,6426,20415
18,Grocery,WOW_WHITE_15_18_05_147,Trade,75146,27227,7543,181
18,Clothing,CLO_15_18_07_WKND,Trade,765974,250019,45110,0
18,Clothing,CLO_15_18_05_ABASKET,Trade,2012,1302,252,0
18,Clothing,CLO_15_18_04_TREND_CLICKED,Trade,82147,53022,13764,0
18,Clothing,CLO_15_18_04_TREND_PURCHASED,Trade,265483,64710,11485,0
18,Clothing,CLO_15_18_04_WELCOME,Inform,6010,3954,570,0
18,Clothing,CLO_15_18_04_ABASKET,Trade,1971,1149,276,0
18,Clothing,CLO_15_18_03_ABASKET,Trade,2224,1463,313,0
18,Clothing,CLO_15_18_02_GENERIC,Trade,248905,84782,9531,0
18,Clothing,CLO_15_18_02_KIDS,Trade,240132,72672,9194,0
18,Clothing,CLO_15_18_02_WOMEN,Trade,276744,117676,24592,0
18,Clothing,CLO_15_18_02_MEN,Trade,55325,23079,3290,0
18,Clothing,CLO_15_18_02_ABASKET,Trade,2346,1654,433,0
18,Clothing,CLO_15_18_01_ABASKET,Trade,6395,4133,965,0
19,Clothing,CLO_ROI_TRADE_15_19_02,Trade,6980,2560,1797,0
19,Clothing,ACQ_INSTORE_S_15_19_06_393,Trade,260216,35972,4515,3
19,Clothing,ACQ_OPN_CLK_15_19_06_385,Trade,795762,270105,65500,74
19,Homeware,ABASKET_15_19_1_902,Trade,7429,3665,837,201
19,Homeware,ABASKET_15_19_2_902,Trade,4066,1952,450,115
19,Homeware,ABASKET_15_19_4_902,Trade,6030,2713,549,0
19,Homeware,ABASKET_15_19_5_902,Trade,3624,1631,425,0
19,Homeware,BNB_BED_MAT_15_19_1_395,Trade,310,144,49,0
19,Homeware,BNB_BED_MAT_15_19_2_395,Trade,96,37,10,0
19,Homeware,BNB_BED_MAT_15_19_4_395,Trade,415,160,47,0
19,Homeware,BNB_BED_MAT_15_19_5_395,Trade,211,69,18,0
19,Homeware,BNB_LAP_15_19_1_379,Trade,497,226,93,0
19,Homeware,BNB_LAP_15_19_2_379,Trade,157,70,27,0
19,Homeware,BNB_LAP_15_19_4_379,Trade,433,190,43,185
19,Homeware,BNB_LAP_15_19_5_379,Trade,211,92,35,0
19,Homeware,BNB_SOFA_15_19_1_394,Trade,230,93,21,0
19,Homeware,BNB_SOFA_15_19_2_394,Trade,107,43,11,0
19,Homeware,BNB_SOFA_15_19_4_394,Trade,366,162,26,0
19,Homeware,BNB_SOFA_15_19_5_394,Trade,156,59,20,0
19,Homeware,BNB_TAB_15_19_1_378,Trade,908,405,111,1294
19,Homeware,BNB_TAB_15_19_2_378,Trade,278,102,24,0
19,Homeware,BNB_TAB_15_19_4_378,Trade,680,254,55,0
19,Homeware,BNB_TAB_15_19_5_378,Trade,326,131,19,0
19,Homeware,ENTS_DVD_15_19_5_043,Trade,133410,37238,4385,715
19,Homeware,GAMES_15_19_6_039,Trade,27964,7731,1840,217
19,Homeware,Home_Living_15_19_1_015,Trade,343283,69246,18492,39
19,Homeware,NWL_DIRACT_A_15_19_4_011,Inform,259474,72140,26344,10
19,Homeware,NWL_DIRACT_B_15_19_4_011,Inform,258906,67062,20926,2
19,Homeware,NWL_DIRACT_C_15_19_4_011,Inform,296016,78694,26027,55696
19,Homeware,NWL_FOLLOW_UP_15_19_1_146,Inform,206443,113846,14259,30569
19,Homeware,NWL_G123_15_19_5_275,Inform,2091945,637016,157785,99
19,Homeware,TOYS_15_19_7_016,Trade,107756,29711,8012,400
19,Grocery,AMND_NEXT_D_15_19_05_633,Trade,7272,2680,289,10756
19,Grocery,AMND_NEXT_D_15_19_06_633,Trade,2574,935,103,729
19,Grocery,BS_15_19_01_901,Trade,626,223,14,0
19,Grocery,BS_15_19_02_901,Trade,2380,763,44,0
19,Grocery,BS_15_19_04_901,Trade,208,63,4,0
19,Grocery,BS_15_19_05_901,Trade,2859,938,54,0
19,Grocery,DS_CC_BOOST_15_19_5_619,Inform,1985,994,167,234
19,Grocery,INFQ_6OFF_RM_15_19_1_645,Trade,136792,50221,4364,46608
19,Grocery,INQ_500POINTS_RM_15_19_1_645,Trade,61455,21284,1352,326
19,Grocery,MEMGMEM_RM_15_19_2_619,Trade,30244,12195,179,974
19,Grocery,SO_15_19_01_WEC_633,Trade,213,89,13,0
19,Grocery,SO_15_19_02_WEC_633,Trade,2853,1140,119,0
19,Grocery,SO_15_19_04_WEC_633,Trade,828,329,41,84
19,Grocery,SO_15_19_05_WEC_633,Trade,3055,1172,75,0
19,Grocery,SUMMER_CC_15_19_4_660,Trade,25637,6551,140,0
19,Grocery,TODDLER_15_19_05_675,Trade,2593,688,67,3
19,Grocery,WIMBLEDON_15_19_1_660,Trade,92842,18667,742,35
19,Grocery,WIMBLEDON_R_15_19_4_660,Trade,110096,25487,882,7
19,Grocery,C_GRY_CRM_EN2A_15_19_02,Trade,4109,1346,187,38504
19,Grocery,C_GRY_CRM_EN2A_15_19_05,Trade,6913,1682,215,1454
19,Grocery,C_GRY_CRM_EN2B_15_19_02,Trade,6570,1668,174,10059
19,Grocery,C_GRY_CRM_EN2B_15_19_05,Trade,3648,911,97,239
19,Grocery,C_GRY_CRM_EN3_15_19_02,Trade,4889,1391,126,0
19,Grocery,C_GRY_CRM_EN3_15_19_05,Trade,5289,1557,148,0
19,Grocery,C_GRY_CRM_RNSA_15_19_02,Trade,8357,1941,174,237
19,Grocery,C_GRY_CRM_RNSA_15_19_05,Trade,8615,1834,141,76
19,Grocery,C_GRY_CRM_RNSB_15_19_02,Trade,5904,1443,128,46
19,Grocery,C_GRY_CRM_RNSB_15_19_05,Trade,8037,1762,147,1
19,Grocery,C_GRY_DS_BENEFITS_15_19_5,Inform,898,468,67,62
19,Grocery,TC_UNC_GRY_SLP_EC_15_19_05,Trade,21934,8301,617,211
19,Grocery,TC_UNC_GRY_SLP_WEC_15_19_05,Trade,24006,4609,192,40
19,Grocery,TRD_MAG_LINES_15_19_01_083,Trade,162873,57142,20517,23272
19,Grocery,WOW_RED_15_19_05_147,Trade,76462,27357,5586,105
19,Grocery,WOW_WHITE_15_19_05_147,Trade,75321,27145,5315,2085
19,Clothing,CLO_15_19_07_WKND,Trade,822282,273647,38391,0
19,Clothing,CLO_15_19_05_ABASKET,Trade,2853,1889,477,0
19,Clothing,CLO_15_19_05_CRM_RNS_MORETHAN6MONTHS,Trade,40797,6999,1159,0
19,Clothing,CLO_15_19_05_CRM_RNS_6MONTHS,Trade,30684,9518,2568,0
19,Clothing,CLO_15_19_04_ABASKET,Trade,2338,1408,376,0
19,Clothing,CLO_15_19_04_WELCOME,Inform,2199,1068,142,0
19,Clothing,CLO_15_19_04_TREND_PURCHASED,Trade,90291,14280,2565,0
19,Clothing,CLO_15_19_04_TREND_CLICKED,Trade,375935,152880,41609,0
19,Clothing,CLO_15_19_03_ABASKET,Trade,3924,2730,694,0
19,Clothing,CLO_15_19_02_ABASKET,Trade,2977,1982,537,0
19,Clothing,CLO_15_19_02_WOMEN,Trade,278020,114538,25904,0
19,Clothing,CLO_15_19_02_MEN,Trade,55274,23843,4072,0
19,Clothing,CLO_15_19_02_GENERIC,Trade,246590,84565,11953,0
19,Clothing,CLO_15_19_02_KIDS,Trade,240294,78184,14544,0
19,Clothing,CLO_15_19_01_ABASKET,Trade,4766,3082,708,0
19,Clothing,CLO_15_19_01_TREND_CLICKED_RESEND_NONOPENERS,Trade,48852,15359,4972,0
19,Clothing,CLO_15_19_01_TREND_CLICKED_RESEND_NONSHOPPED,Trade,31376,33754,5783,0
20,Clothing,ACQ_3XOPN_15_20_06_385,Trade,479234,250527,33622,2538
20,Clothing,ACQ_INSTORE_15_20_06_382,Trade,318492,41651,9714,4757
20,Homeware,ABASKET_15_20_1_902,Trade,9583,4661,966,273
20,Homeware,ABASKET_15_20_2_902,Trade,2419,1096,212,24747
20,Homeware,ABASKET_15_20_4_902,Trade,4413,2004,469,281
20,Homeware,ABASKET_15_20_5_902,Trade,1914,949,209,0
20,Homeware,AVI_SAMSUNG_15_20_2_013,Trade,16810,5376,1300,644
20,Homeware,AVI_SAMSUNG_R_15_20_5_013,Trade,35883,11494,1651,19226
20,Homeware,BabyToddler_15_20_4_206,Trade,7097,2683,1124,3499
20,Homeware,BNB_BED_MAT_15_20_1_395,Trade,429,174,42,0
20,Homeware,BNB_BED_MAT_15_20_2_395,Trade,197,74,21,9782
20,Homeware,BNB_BED_MAT_15_20_4_395,Trade,328,121,34,180
20,Homeware,BNB_BED_MAT_15_20_5_395,Trade,213,92,22,0
20,Homeware,BNB_LAP_15_20_1_379,Trade,572,260,91,0
20,Homeware,BNB_LAP_15_20_2_379,Trade,180,87,30,460
20,Homeware,BNB_LAP_15_20_4_379,Trade,381,170,55,0
20,Homeware,BNB_LAP_15_20_5_379,Trade,126,56,29,209
20,Homeware,BNB_SOFA_15_20_1_394,Trade,331,140,51,0
20,Homeware,BNB_SOFA_15_20_4_394,Trade,230,83,25,50
20,Homeware,BNB_SOFA_15_20_5_394,Trade,265,131,33,68
20,Homeware,BNB_TAB_15_20_1_378,Trade,910,409,111,0
20,Homeware,BNB_TAB_15_20_2_378,Trade,320,142,38,74
20,Homeware,BNB_TAB_15_20_4_378,Trade,648,269,78,0
20,Homeware,BNB_TAB_15_20_5_378,Trade,200,90,29,40
20,Homeware,GAMES_R_15_20_2_039,Trade,3032,1137,272,117
20,Homeware,Home_Living_15_20_2_015,Trade,447624,120168,26882,82
20,Homeware,HUDL2_15_20_1_284,Trade,9025,3121,779,22715
20,Homeware,NWL_DIRACT_A_15_20_4_011,Inform,395842,78650,16016,1095
20,Homeware,NWL_DIRACT_B_15_20_4_011,Inform,396669,83595,23604,154
20,Homeware,NWL_FOLLOW_UP_15_20_1_146,Inform,1195470,243662,40847,19241
20,Homeware,NWL_G123_15_20_5_275,Inform,690662,348475,58484,235
20,Homeware,OUTDOOR_LIVING_15_20_6_019,Trade,75135,24654,7859,150
20,Grocery,12OFF_LAP_RM_15_20_2_602,Trade,224010,61465,7393,270
20,Grocery,BS_15_20_01_901,Trade,4635,1647,99,23935
20,Grocery,BS_15_20_02_901,Trade,2247,704,43,0
20,Grocery,BS_15_20_05_901,Trade,2791,941,56,0
20,Grocery,DS_CC_BOOST_15_20_5_619,Inform,2496,1315,249,8119
20,Grocery,KIRKWALL_15_20_1_606,Trade,1511,563,248,243
20,Grocery,KIRKWALL_15_20_2_606,Trade,67,33,24,0
20,Grocery,KIRKWALL_R_15_20_4_606,Trade,29,4,4,0
20,Grocery,SO_15_20_01_WEC_633,Trade,640,283,36,143
20,Grocery,SO_15_20_02_WEC_633,Trade,2862,1154,146,33
20,Grocery,SO_15_20_05_WEC_633,Trade,2249,888,94,0
20,Grocery,TODDLER_15_20_04_675,Trade,4649,1279,140,225
20,Grocery,C_GRY_CRM_EN2A_15_20_02,Trade,7991,2071,318,234
20,Grocery,C_GRY_CRM_EN2A_15_20_05,Trade,4868,1363,171,14
20,Grocery,C_GRY_CRM_EN2B_15_20_02,Trade,3521,1148,102,1
20,Grocery,C_GRY_CRM_EN2B_15_20_05,Trade,6213,1586,132,11
20,Grocery,C_GRY_CRM_EN3_15_20_02,Trade,6802,2164,187,153
20,Grocery,C_GRY_CRM_EN3_15_20_05,Trade,6564,2181,204,59
20,Grocery,C_GRY_CRM_RNSA_15_20_02,Trade,5366,1280,114,45
20,Grocery,C_GRY_CRM_RNSA_15_20_05,Trade,9257,1897,141,14
20,Grocery,C_GRY_CRM_RNSB_15_20_02,Trade,7120,1604,151,25170
20,Grocery,C_GRY_CRM_RNSB_15_20_05,Trade,7494,1703,158,244
20,Grocery,C_GRY_DS_BENEFITS_15_20_5,Inform,873,431,51,151
20,Grocery,TC_UNC_GRY_SLP_EC_15_20_05,Trade,22354,8765,671,226
20,Grocery,TC_UNC_GRY_SLP_WEC_15_20_05,Trade,29797,6131,265,7072
20,Grocery,PERS_ACT_LAP_IN_15_20_04_223,Trade,58291,28512,4215,1721
20,Grocery,TRD_LAST_CHANCE_15_20_01_083,Trade,181871,68294,22591,121
20,Grocery,WOW_RED_15_20_05_147,Trade,74302,28248,8919,430
20,Grocery,WOW_WHITE_15_20_05_147,Trade,72816,27757,9047,145
20,Clothing,CLO_15_20_07_WKND,Trade,580561,195478,27516,0
20,Clothing,CLO_15_20_05_ABASKET,Trade,1343,813,182,0
20,Clothing,CLO_15_20_04_ABASKET,Trade,1303,704,183,0
20,Clothing,CLO_15_20_04_TREND_INSTORE&ONLINE,Trade,324435,91733,10969,0
20,Clothing,CLO_15_20_04_TREND_ONLYINSTORE,Trade,389668,71899,6240,0
20,Clothing,CLO_15_20_04_WELCOME,Inform,6053,3541,538,0
20,Clothing,CLO_15_20_03_ABASKET,Trade,1803,1132,269,0
20,Clothing,CLO_15_20_02_ABASKET,Trade,1561,944,172,0
20,Clothing,CLO_15_20_02_KIDS,Trade,242116,75676,9930,0
20,Clothing,CLO_15_20_02_WOMEN,Trade,282732,105858,16757,0
20,Clothing,CLO_15_20_02_GENERIC,Trade,244257,80352,6728,0
20,Clothing,CLO_15_20_02_MEN,Trade,55164,24121,3011,0
20,Clothing,CLO_15_20_01_ABASKET,Trade,5000,3136,671,0
21,Clothing,ACQ_OPN_CLK_15_21_06_385,Trade,281577,99022,26609,916
21,Clothing,ACQ_OPN_CLK_S_15_21_06_385,Trade,236818,89576,35825,253
21,Homeware,ABASKET_15_21_1_902,Trade,6469,3149,748,144
21,Homeware,ABASKET_15_21_2_902,Trade,2178,980,205,150
21,Homeware,ABASKET_15_21_4_902,Trade,4659,2137,432,0
21,Homeware,ABASKET_15_21_5_902,Trade,1992,935,250,13952
21,Homeware,BNB_BED_MAT_15_21_1_395,Trade,411,168,48,4631
21,Homeware,BNB_BED_MAT_15_21_2_395,Trade,124,55,12,0
21,Homeware,BNB_BED_MAT_15_21_4_395,Trade,326,120,38,152
21,Homeware,BNB_BED_MAT_15_21_5_395,Trade,166,69,15,19630
21,Homeware,BNB_LAP_15_21_1_379,Trade,536,253,94,0
21,Homeware,BNB_LAP_15_21_2_379,Trade,204,93,31,0
21,Homeware,BNB_LAP_15_21_4_379,Trade,316,139,50,0
21,Homeware,BNB_LAP_15_21_5_379,Trade,139,75,25,0
21,Homeware,BNB_SOFA_15_21_1_394,Trade,303,141,35,544
21,Homeware,BNB_SOFA_15_21_2_394,Trade,82,36,5,0
21,Homeware,BNB_SOFA_15_21_4_394,Trade,214,84,41,0
21,Homeware,BNB_SOFA_15_21_5_394,Trade,134,59,22,0
21,Homeware,BNB_TAB_15_21_1_378,Trade,764,333,93,0
21,Homeware,BNB_TAB_15_21_2_378,Trade,221,108,35,0
21,Homeware,BNB_TAB_15_21_4_378,Trade,515,206,45,0
21,Homeware,BNB_TAB_15_21_5_378,Trade,192,89,22,0
21,Homeware,BRITA_15_21_4_220,Trade,2826,1003,347,156
21,Homeware,FAMILY_15_21_7_016,Trade,346061,96405,25377,4279
21,Homeware,HOME_ELEC_15_21_6_013,Trade,274892,73599,13260,209
21,Homeware,Home_Living_15_21_2_015,Trade,208912,34091,10018,587
21,Homeware,NWL_DIRACT_A_15_21_4_011,Inform,454981,124303,15044,2369
21,Homeware,NWL_DIRACT_B_15_21_4_011,Inform,456124,112226,12779,2197
21,Homeware,NWL_FOLLOW_UP_15_21_2_146,Inform,145433,101728,16688,6310
21,Homeware,NWL_G123_15_21_5_402,Inform,557431,326020,22929,7699
21,Homeware,OUTDOOR_LIVING_R_15_21_1_019,Trade,15196,2704,598,18967
21,Grocery,APP_15_21_4_660,Trade,37320,16375,5122,116
21,Grocery,BS_15_21_01_901,Trade,6462,2253,141,314
21,Grocery,BS_15_21_02_901,Trade,3016,858,37,0
21,Grocery,BS_15_21_04_901,Trade,2572,820,58,0
21,Grocery,BS_15_21_05_901,Trade,2279,805,45,0
21,Grocery,DS_CC_BOOST_15_21_5_619,Inform,1960,1072,223,115
21,Grocery,INQ_6off_15_21_1_645,Trade,341063,140828,17655,128
21,Grocery,INQ_6off_R_15_21_2_645,Trade,10050,4156,756,3
21,Grocery,PET_EMAIL_15_21_4_680,Trade,29995,11283,746,4
21,Grocery,RNS_RM_15_21_2_603,Trade,250998,33254,2277,107
21,Grocery,SO_15_21_4_WEC_633,Trade,2593,1092,81,43
21,Grocery,WINE_15_21_05_649,Trade,25382,6046,963,25316
21,Grocery,C_GRY_CRM_EN2A_15_21_02,Trade,4529,1488,240,2242
21,Grocery,C_GRY_CRM_EN2A_15_21_05,Trade,6949,1719,210,2976
21,Grocery,C_GRY_CRM_EN2B_15_21_01,Trade,7136,1832,185,254
21,Grocery,C_GRY_CRM_EN2B_15_21_05,Trade,4151,1192,140,2452
21,Grocery,C_GRY_CRM_EN3_15_21_02,Trade,5880,1870,195,10322
21,Grocery,C_GRY_CRM_EN3_15_21_05,Trade,5646,1638,149,5693
21,Grocery,C_GRY_CRM_RNSA_15_21_02,Trade,7564,1800,120,229
21,Grocery,C_GRY_CRM_RNSA_15_21_05,Trade,8712,1849,140,13438
21,Grocery,C_GRY_CRM_RNSB_15_21_02,Trade,5175,1283,205,357
21,Grocery,C_GRY_CRM_RNSB_15_21_05,Trade,8104,1885,172,842
21,Grocery,C_GRY_DS_ANNIV_15_21_06,Inform,2923,1735,713,73416
21,Grocery,C_GRY_DS_BENEFITS_15_21_5,Inform,840,451,83,219
21,Grocery,TC_UNC_GRY_SLP_EC_15_21_05,Trade,28088,12069,879,318
21,Grocery,TC_UNC_GRY_SLP_WEC_15_21_05,Trade,30122,6483,162,146
21,Grocery,JULY_MAG_REM_15_21_01_082,Inform,30999,14310,34229,28
21,Grocery,WOW_RED_15_21_05_147,Trade,78465,28750,8076,115
21,Grocery,WOW_WHITE_15_21_05_147,Trade,76801,26671,8203,109
21,Clothing,CLO_15_21_07_WKND,Trade,582053,217302,43810,0
21,Clothing,CLO_15_21_05_BTS_SHOPPED,Trade,271426,55233,4392,0
21,Clothing,CLO_15_21_05_BTS_2XSHOPPED,Trade,45478,9157,976,0
21,Clothing,CLO_15_21_05_BTS_CLICK,Trade,71904,28861,4394,0
21,Clothing,CLO_15_21_05_ABASKET,Trade,2745,1837,416,0
21,Clothing,CLO_15_21_04_ADDITIONAL_SALE,Trade,337312,138912,37164,0
21,Clothing,CLO_15_21_04_WELCOME,Inform,5971,3762,486,0
21,Clothing,CLO_15_21_04_ABASKET,Trade,2552,1601,415,0
21,Clothing,CLO_15_21_3_ABASKET,Trade,3514,2473,629,0
21,Clothing,CLO_15_21_02_MEN,Trade,55264,24450,4724,0
21,Clothing,CLO_15_21_02_ABASKET,Trade,2270,1308,311,0
21,Clothing,CLO_15_21_02_GENERIC,Trade,241817,85826,11979,0
21,Clothing,CLO_15_21_02_WOMAN,Trade,283183,122407,29065,0
21,Clothing,CLO_15_21_02_KIDS,Trade,242615,83227,11257,0
21,Clothing,CLO_15_21_01_ABASKET,Trade,3429,2158,537,0
22,Clothing,ACQ_HOLIDAYSHOP_15_22_06_403,Trade,149896,41001,4946,20685
22,Clothing,ACQ_OPN_CLK_15_22_06_385,Trade,339170,135618,40117,289
22,Homeware,ABASKET_15_22_1_902,Trade,8003,3865,878,561
22,Homeware,ABASKET_15_22_2_902,Trade,2847,1403,333,114
22,Homeware,ABASKET_15_22_4_902,Trade,6767,3006,584,136
22,Homeware,ABASKET_15_22_5_902,Trade,3196,1586,505,0
22,Homeware,BNB_BED_MAT_15_22_1_395,Trade,531,200,47,73
22,Homeware,BNB_BED_MAT_15_22_2_395,Trade,141,54,9,0
22,Homeware,BNB_BED_MAT_15_22_4_395,Trade,433,152,33,0
22,Homeware,BNB_BED_MAT_15_22_5_395,Trade,137,57,8,0
22,Homeware,BNB_SOFA_15_22_1_394,Trade,340,123,29,0
22,Homeware,BNB_SOFA_15_22_2_394,Trade,97,43,18,0
22,Homeware,BNB_SOFA_15_22_4_394,Trade,274,86,30,0
22,Homeware,BNB_SOFA_15_22_5_394,Trade,82,31,14,0
22,Homeware,BNB_TAB_15_22_1_378,Trade,989,477,127,16
22,Homeware,BNB_TAB_15_22_2_378,Trade,277,125,25,0
22,Homeware,BNB_TAB_15_22_4_378,Trade,824,346,83,0
22,Homeware,BNB_TAB_15_22_5_378,Trade,310,121,31,0
